d_host_has_profile_pic,d_host_identity_verified,f_neighbourhood,f_property_type,n_accommodates,n_bathroom,n_bedrooms,n_beds,price,n_minimum_nights,n_maximum_nights,d_instant_bookable,f_bathroom,am_backyard,am_baking sheet,am_bathtub,am_bed linens,am_cable tv,am_carbon monoxide alarm,am_children\u2019s books and toys,am_cleaning products,am_clothing storage: wardrobe,am_coffee maker,am_cooking basics,am_crib,am_dedicated workspace,am_dining table,am_dishes and silverware,am_dishwasher,am_drying rack for clothing,am_elevator,am_essentials,am_ethernet connection,am_extra pillows and blankets,am_fire extinguisher,am_first aid kit,am_free parking on premises,am_free street parking,am_freezer,am_hangers,am_heating,am_high chair,am_host greets you,am_hot water,am_hot water kettle,am_iron,am_kitchen,am_lockbox,am_long term stays allowed,am_luggage dropoff allowed,am_microwave,am_nespresso machine,am_pack \u2019n play/travel crib,am_paid parking off premises,am_paid parking on premises,am_patio or balcony,am_portable fans,am_private entrance,am_room-darkening shades,am_security cameras on property,am_shower gel,am_single level home,am_smart lock,am_smoke alarm,am_toaster,am_washer,am_wine glasses,am__tv,n_dist_from_center,f_beds,f_bedrooms,f_minimum_nights,f_maximum_nights
1,1,Brigittenau,Apartment,2,1.0,1,1,48.0,2,365,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2.972795903934843,1,0.0,2.0,3.0
1,1,Meidling,Apartment,6,1.0,1,3,62.0,2,365,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,4.877963506865582,3,2.0,2.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,4,54.0,5,365,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2385997275391525,4,2.0,3.0,3.0
1,1,Margareten,Apartment,4,1.0,1,2,40.0,5,1125,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,2.82197458876234,2,1.0,3.0,
1,0,Brigittenau,Apartment,4,1.0,1,4,44.0,6,90,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,3.1423096808453974,4,2.0,3.0,2.0
1,1,Wahring,Apartment,4,1.0,1,1,40.0,1,1125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.636644861550356,1,0.0,1.0,
1,1,Innere Stadt,Apartment,6,1.5,2,2,127.0,1,365,1,2,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.47328224109597755,2,1.0,1.0,3.0
1,1,Landstrasse,Serviced Apartment,2,1.0,1,0,65.0,2,30,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.5556026307102924,0,,2.0,1.0
1,1,Rudolfsheim-Funfhaus,Apartment,4,1.0,2,2,50.0,20,1125,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.59300271590447,2,1.0,3.0,
1,1,Rudolfsheim-Funfhaus,Apartment,6,1.0,2,3,88.0,1,180,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,4.288919347282245,3,2.0,1.0,2.0
1,1,Margareten,Apartment,4,1.0,1,3,40.0,5,1125,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,2.82197458876234,3,2.0,3.0,
1,1,Margareten,Apartment,4,1.0,2,1,34.0,1,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.630361705568932,1,0.0,1.0,1.0
1,1,Josefstadt,Apartment,6,1.0,1,0,91.0,2,1125,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.9972946056024732,0,,2.0,
1,0,Ottakring,Loft,2,1.0,1,1,50.0,4,62,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.022383389800262,1,0.0,3.0,2.0
1,1,Margareten,Apartment,3,1.0,1,2,62.0,3,175,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.765716696915772,2,1.0,3.0,2.0
1,1,Leopoldstadt,Apartment,4,1.5,1,1,45.0,30,180,0,2,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1.7341228491481568,1,0.0,3.0,2.0
1,1,Neubau,Apartment,3,1.0,1,1,56.0,28,365,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.8277302839171172,1,0.0,3.0,3.0
1,1,Landstrasse,Apartment,5,1.0,1,2,79.0,7,1125,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1.570760149320404,2,1.0,3.0,
1,1,Margareten,Apartment,5,1.0,1,3,79.0,31,1125,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,2.85053160254957,3,2.0,3.0,
1,1,Margareten,Apartment,6,1.0,2,4,140.0,3,1124,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.8058002104313697,4,2.0,3.0,3.0
1,1,Landstrasse,Apartment,3,1.0,1,2,37.0,1,1125,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0151296417077933,2,1.0,1.0,
1,1,Mariahilf,Apartment,2,1.0,1,0,50.0,3,1125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.7672424453168123,0,,3.0,
1,0,Innere Stadt,Apartment,2,1.0,1,1,140.0,3,180,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.14381344184637387,1,0.0,3.0,2.0
1,1,Innere Stadt,Apartment,2,1.0,1,1,96.0,1,180,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7896116986897382,1,0.0,1.0,2.0
1,1,Innere Stadt,Apartment,3,1.0,1,1,99.0,1,180,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.688298191349747,1,0.0,1.0,2.0
1,1,Innere Stadt,Apartment,4,0.0,2,1,124.0,1,180,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5257424937331694,1,0.0,1.0,2.0
1,1,Innere Stadt,Serviced Apartment,4,1.0,1,2,149.0,1,90,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0.5401349724628121,2,1.0,1.0,2.0
1,1,Leopoldstadt,Apartment,3,1.0,1,3,65.0,2,180,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,2.138892366525656,3,2.0,2.0,2.0
1,1,Mariahilf,Condo,2,1.0,1,1,73.0,90,362,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.260515133380321,1,0.0,3.0,3.0
1,1,Innere Stadt,Apartment,5,1.5,2,4,175.0,1,90,0,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.2774520862728437,4,2.0,1.0,2.0
1,1,Innere Stadt,Serviced Apartment,4,1.0,1,2,149.0,1,90,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0.46756555631708824,2,1.0,1.0,2.0
1,1,Mariahilf,Apartment,2,1.5,1,1,65.0,120,1125,0,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1.6093071415052798,1,0.0,3.0,
1,1,Margareten,Apartment,2,1.0,1,1,19.0,1,1125,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1.777780753253066,1,0.0,1.0,
1,1,Mariahilf,Apartment,2,1.5,1,2,94.0,3,370,1,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2.42407169691397,2,1.0,3.0,3.0
1,1,Landstrasse,Apartment,2,1.0,1,1,59.0,4,1125,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.984594071184238,1,0.0,3.0,
1,1,Margareten,Apartment,5,1.0,1,0,33.0,1,90,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1.8456887320238793,0,,1.0,2.0
1,0,Leopoldstadt,Apartment,4,1.0,1,4,100.0,2,21,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5291622861652177,4,2.0,2.0,1.0
1,1,Rudolfsheim-Funfhaus,Apartment,5,1.0,1,1,56.0,1,92,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,2.8971750434571764,1,0.0,1.0,2.0
1,1,Brigittenau,Apartment,2,1.0,1,1,70.0,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.6296159875567957,1,0.0,1.0,1.0
1,1,Josefstadt,Apartment,3,1.0,2,0,120.0,3,14,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.0599420974247966,0,,3.0,1.0
1,1,Brigittenau,Apartment,4,1.0,1,2,53.0,2,120,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,3.2339982051778686,2,1.0,2.0,2.0
1,1,Landstrasse,Apartment,2,1.0,1,1,49.0,4,1125,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.984594071184238,1,0.0,3.0,
1,1,Brigittenau,Apartment,5,1.5,1,2,70.0,6,365,1,2,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2.2851308088929243,2,1.0,3.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,4,49.0,2,30,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.9215969549086085,4,2.0,2.0,1.0
1,1,Margareten,Apartment,4,1.0,2,0,87.0,3,365,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.2859271781632886,0,,3.0,3.0
1,1,Leopoldstadt,Apartment,6,1.0,3,3,109.0,2,365,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1.3176591036750915,3,2.0,2.0,3.0
1,0,Meidling,Apartment,5,1.5,2,3,105.0,3,180,0,2,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,5.089008754110583,3,2.0,3.0,2.0
1,1,Mariahilf,Condo,2,1.0,1,0,79.0,31,180,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.6186473681508438,0,,3.0,2.0
1,1,Innere Stadt,Apartment,5,1.0,2,2,150.0,28,100,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.352428729588427,2,1.0,3.0,2.0
1,1,Ottakring,Apartment,2,1.5,1,1,23.0,5,1125,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.01090836917256,1,0.0,3.0,
1,1,Wieden,Apartment,4,1.0,1,2,42.0,2,730,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.8044769672209964,2,1.0,2.0,3.0
1,0,Rudolfsheim-Funfhaus,Loft,2,1.0,1,1,52.0,3,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.327622789687158,1,0.0,3.0,1.0
1,0,Floridsdorf,Apartment,2,1.5,1,2,62.0,5,364,0,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,6.001686957450644,2,1.0,3.0,3.0
1,0,Floridsdorf,Apartment,2,1.0,1,2,72.0,5,364,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,5.9935170358013306,2,1.0,3.0,3.0
1,0,Floridsdorf,Serviced Apartment,2,1.5,1,2,82.0,5,364,0,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,6.012201748884606,2,1.0,3.0,3.0
1,1,Mariahilf,Condo,6,1.0,2,4,75.0,3,180,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.2118368741254564,4,2.0,3.0,2.0
1,1,Leopoldstadt,Condo,4,1.0,1,1,60.0,6,180,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.6541221654504055,1,0.0,3.0,2.0
1,1,Leopoldstadt,Condo,3,1.0,1,1,60.0,14,180,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.224104034600625,1,0.0,3.0,2.0
1,1,Leopoldstadt,Condo,3,1.0,1,0,58.0,90,180,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.428667688818057,0,,3.0,2.0
1,1,Neubau,Loft,6,1.0,2,4,130.0,3,1125,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.1986938174428485,4,2.0,3.0,
1,1,Innere Stadt,Apartment,3,1.0,1,2,72.0,3,45,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.23432239383571152,2,1.0,3.0,1.0
1,1,Neubau,Apartment,2,1.5,1,1,190.0,3,90,0,2,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,2.5101519379975117,1,0.0,3.0,2.0
1,1,Ottakring,Apartment,5,1.0,1,1,82.0,1,1000,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,2.7213722933852216,1,0.0,1.0,3.0
1,1,Landstrasse,Condo,5,1.5,2,5,109.0,3,28,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5038358436499104,4,2.0,3.0,1.0
1,1,Wieden,Apartment,2,1.0,1,1,67.0,3,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5153826709724925,1,0.0,3.0,3.0
1,0,Margareten,Condo,4,1.5,1,4,75.0,90,364,0,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.101489076626736,4,2.0,3.0,3.0
1,0,Margareten,Condo,4,1.5,1,4,42.0,90,364,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.9321861212314895,4,2.0,3.0,3.0
1,1,Neubau,Apartment,2,1.5,1,3,99.0,3,730,1,2,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1.4852625652067057,3,2.0,3.0,3.0
1,1,Neubau,Apartment,2,1.0,1,1,53.0,4,300,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7801756937575934,1,0.0,3.0,3.0
1,1,Leopoldstadt,Apartment,6,1.0,2,4,130.0,3,1125,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.6373511946821752,4,2.0,3.0,
1,1,Wieden,Apartment,2,1.0,1,1,33.0,1,600,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.937389074479563,1,0.0,1.0,3.0
1,1,Mariahilf,Apartment,6,1.0,2,4,125.0,3,1125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.1433065807739378,4,2.0,3.0,
1,1,Landstrasse,Condo,4,1.5,1,1,75.0,2,365,1,2,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2163591583891942,1,0.0,2.0,3.0
1,1,Wieden,Apartment,5,1.0,2,4,80.0,4,200,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.2184739930775885,4,2.0,3.0,3.0
1,1,Leopoldstadt,Apartment,2,1.0,1,2,50.0,1,1125,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.1784115702013294,2,1.0,1.0,
1,1,Wieden,Apartment,4,1.0,1,1,50.0,3,365,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.181149915108447,1,0.0,3.0,3.0
1,0,Wieden,Apartment,4,1.0,1,1,90.0,3,1095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.634966966690729,1,0.0,3.0,3.0
1,1,Wieden,Apartment,5,1.0,3,3,148.0,5,31,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.266030956323997,3,2.0,3.0,1.0
